movie_id,tmdb_id,found,overview,has_poster,emb_idx,clean_title,genres,year
2638,29239.0,True,A high priest of Karnak travels to America with the living mummy Kharis (Lon Chaney Jr.) to kill all those who had desecrated the tomb of the Egyptian princess Ananka thirty years earlier.,True,2569,"Mummy's Tomb, The",Horror,1942
2639,15660.0,True,"Renowned film star Joan Crawford's abuse towards Christina, her adopted daughter, intensifies as her professional and romantic relationships turn sour.",True,2570,Mommie Dearest,Drama,1981
2640,1924.0,True,"Mild-mannered Clark Kent works as a reporter at the Daily Planet alongside his crush, Lois Lane. Clark must summon his superhero alter-ego when the nefarious Lex Luthor launches a plan to take over the world.",True,2571,Superman,Action|Adventure|Sci-Fi,1978
2641,8536.0,True,"Three Kryptonian criminals led by General Zod team up with Lex Luthor to conquer Earth, forcing a depowered Superman to regain his strength and stop them.",True,2572,Superman II,Action|Adventure|Sci-Fi,1980
2642,9531.0,True,"Aiming to defeat the Man of Steel, wealthy executive Ross Webster hires bumbling but brilliant Gus Gorman to develop synthetic kryptonite, which yields some unexpected psychological effects. Between rekindling romance with his high school sweetheart and saving himself, Superman must contend with a powerful supercomputer.",True,2573,Superman III,Action|Adventure|Sci-Fi,1983
2643,11411.0,True,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",True,2574,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,1987
2644,138.0,True,"A British estate agent travels to Transylvania to meet the mysterious Count Dracula, who is interested in leasing a London castle. After Dracula enslaves the agent and drives him to insanity, the pair return to London together, where Dracula, a secret bloodsucker, begins preying on socialites.",True,2575,Dracula,Horror,1931
2645,11868.0,True,"After Jonathan Harker attacks Dracula at his castle, the vampire travels to a nearby city, where he preys on the family of Harker's fiancée. The only one who may be able to protect them is Dr. van Helsing, Harker's friend and fellow-student of vampires, who is determined to destroy Dracula, whatever the cost.",True,2576,Dracula,Horror,1958
2646,30793.0,True,"A scientist working on cures for rare afflictions, such as a bone softening agent made from molds to allow him to correct the spinal deformity of his nurse, finds the physical causes of lycanthropy in wolf-man Larry Talbot and of vampirism in Count Dracula, but himself becomes afflicted with homicidal madness while exchanging blood with Dracula.",True,2577,House of Dracula,Horror,1945
2647,3103.0,True,"Deranged scientist, Gustav Niemann, escapes from prison and overtakes the director of a traveling chamber of horrors, soon reviving the infamous Count Dracula, the frozen Frankenstein Monster, and the Wolf Man.",True,2578,House of Frankenstein,Horror,1944
2648,3035.0,True,Henry Frankenstein pieces together body parts in the hope of bringing a human-like creature to life. The mad scientist’s dreams are shattered by his monstrous creation awakening with rage to a world that hates and fears him.,True,2579,Frankenstein,Horror,1931
2649,3077.0,True,"One of the sons of late Dr. Henry Frankenstein finds his father's ghoulish creation in a coma and revives him, only to find out the monster is controlled by Ygor who is bent on revenge.",True,2580,Son of Frankenstein,Horror,1939
2650,3074.0,True,"Frankenstein's unscrupulous colleague, Dr. Bohmer, plans to transplant Ygor's brain so he can rule the world using the monster's body, but the plan goes sour when he turns malevolent and goes on a rampage.",True,2581,"Ghost of Frankenstein, The",Horror,1942
2651,3076.0,True,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",True,2582,Frankenstein Meets the Wolf Man,Horror,1943
2652,3079.0,True,Baron Victor Frankenstein has discovered life's secret and unleashed a blood-curdling chain of events resulting from his creation: a cursed creature with a horrid face — and a tendency to kill.,True,2583,"Curse of Frankenstein, The",Horror,1957
2653,32023.0,True,"Carpathian Count Alucard is invited to the U.S. by a young heiress. Her boyfriend and local officials are suspicious of the newcomer, who is interested in the ""virile"" soil of the new world.",True,2584,Son of Dracula,Horror,1943
2654,13666.0,True,"After his brother's death, Larry Talbot returns home to his father and the family estate. Events soon take a turn for the worse when Larry is bitten by a werewolf.",True,2585,"Wolf Man, The",Horror,1941
2655,29794.0,True,"When a young journalist dies in violent circumstances, her brother soon learns, by way of the mysterious Stefan Crosscoe, that his sister has succumbed to the werewolf curse.",True,2586,Howling II: Your Sister Is a Werewolf,Horror,1985
2656,9077.0,True,"A rogue scientist near a small desert town arouses the suspicion of the town's doctor when his lab assistant is found dead from a case of acromegaly, which took only four days to develop.  As the doctor investigates, aided by the scientist's new female assistant, they discover that something is devouring local cattle and humans in increasingly large quantities.",True,2587,Tarantula,Horror|Sci-Fi,1955
2657,36685.0,True,"After getting a flat tire in the middle of nowhere, newly engaged couple Brad and Janet encounter the eerie mansion of the flamboyant, seductive Dr Frank-N-Furter and a variety of eccentric characters. Through elaborate dance and rock music, the mad scientist unveils his latest creation: a perfect, muscular man.",True,2588,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,1975
2658,43391.0,True,"The CIA sends playboy Mike Trent to Alaska with agent Vee Langley, posing as his ""nurse,"" to investigate flying saucer sightings. At first, installed in a hunting lodge, the two play in the wilderness. But then they sight a saucer. Investigating, our heroes clash with an inept gang of Soviet spies, also after the saucer secret.",True,2589,"Flying Saucer, The",Sci-Fi,1950
2659,30168.0,True,"Dan Aykroyd, John Candy, Gilda Radner and Cheech and Chong present this compilation of classic bad films from the 50's, 60's and 70's. Special features on gorilla pictures, anti-marijuana films and a special tribute to the worst film maker of all-time, Ed Wood.",True,2590,It Came from Hollywood,Comedy|Documentary,1982
2660,10785.0,True,Scientists and US Air Force officials fend off a blood-thirsty alien organism while investigating at a remote arctic outpost.,True,2591,"Thing From Another World, The",Sci-Fi,1951
2661,19483.0,True,"Author and amateur astronomer John Putnam and schoolteacher Ellen Fields witness an enormous meteorite come down near a small town in Arizona. Putnam becomes a local object of scorn when, after examining the object up close, he announces that it is a spacecraft, and that it is inhabited...",True,2592,It Came from Outer Space,Sci-Fi,1953
2662,8974.0,True,"The residents of a small town are excited when a flaming meteor lands in the hills, until they discover it is the first of many transport devices from Mars bringing an army of invaders invincible to any man-made weapon, even the atomic bomb.",True,2593,"War of the Worlds, The",Action|Sci-Fi|War,1953
2663,29959.0,True,"A giant octopus, whose feeding habits have been affected by radiation from H-Bomb tests, rises from the Mindanao Deep to terrorize the California Coast.",True,2594,It Came from Beneath the Sea,Sci-Fi,1955
2664,11549.0,True,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,True,2595,Invasion of the Body Snatchers,Horror|Sci-Fi,1956
2665,18158.0,True,"Test space rockets exploding at liftoff and increased reporting of UFO sightings culminate in a direct attempt by alien survivors of a dead, extra-galactic civilization to invade Earth from impervious flying saucers, using ray-weapons of mass destruction.",True,2596,Earth Vs. the Flying Saucers,Sci-Fi,1956
